#o3_ppb	temp	humid	time
15.07	7.21	53.8	2014-02-01T13:46:00
15.16	6.8	58.1	2014-02-01T13:45:00
15.29	6.8	58.1	2014-02-01T13:44:00
14.57	6.8	58.1	2014-02-01T13:43:00
14.97	6.8	58.1	2014-02-01T13:42:00
15.71	6.8	58.1	2014-02-01T13:41:00
13.76	6.8	58.1	2014-02-01T13:40:00
7.97	6.8	58.1	2014-02-01T13:39:00
6.08	6.8	58.1	2014-02-01T13:38:00
5.85	6.8	58.1	2014-02-01T13:37:00
7.79	6.75	58.2	2014-02-01T13:36:00
9.33	6.7	58.3	2014-02-01T13:35:00
11.03	6.7	58.3	2014-02-01T13:34:00
10.55	6.7	58.3	2014-02-01T13:33:00
10.9	6.7	58.3	2014-02-01T13:32:00
11.95	6.7	58.3	2014-02-01T13:31:00
10.22	6.7	58.3	2014-02-01T13:30:00
10.33	6.7	58.3	2014-02-01T13:29:00
8.14	6.7	58.3	2014-02-01T13:28:00
7.76	6.7	58.3	2014-02-01T13:27:00
7.03	6.59	58.5	2014-02-01T13:26:00
7.64	6.5	58.7	2014-02-01T13:25:00
7.09	6.5	58.7	2014-02-01T13:24:00
7.53	6.5	58.7	2014-02-01T13:23:00
7.5	6.5	58.7	2014-02-01T13:22:00
8.75	6.5	58.7	2014-02-01T13:21:00
8.59	6.5	58.7	2014-02-01T13:20:00
10.31	6.5	58.7	2014-02-01T13:19:00
10.6	6.5	58.7	2014-02-01T13:18:00
8.9	6.5	58.7	2014-02-01T13:17:00
9.16	6.22	61.2	2014-02-01T13:16:00
12.21	6	63.2	2014-02-01T13:15:00
8.08	6	63.2	2014-02-01T13:14:00
5.93	6	63.2	2014-02-01T13:13:00
6.07	6	63.2	2014-02-01T13:12:00
5.82	6	63.2	2014-02-01T13:11:00
5.44	6	63.2	2014-02-01T13:10:00
5.28	6	63.2	2014-02-01T13:09:00
5.3	6	63.2	2014-02-01T13:08:00
6.76	6	63.2	2014-02-01T13:07:00
7.48	5.72	63.3	2014-02-01T13:06:00
6.07	5.5	63.4	2014-02-01T13:05:00
5.51	5.5	63.4	2014-02-01T13:04:00
6.27	5.5	63.4	2014-02-01T13:03:00
8.31	5.5	63.4	2014-02-01T13:02:00
7.9	5.5	63.4	2014-02-01T13:01:00
8.87	5.5	63.4	2014-02-01T13:00:00
10.41	5.5	63.4	2014-02-01T12:59:00
9.48	5.5	63.4	2014-02-01T12:58:00
7.59	5.5	63.4	2014-02-01T12:57:00
7.72	5.18	63.4	2014-02-01T12:56:00
8.66	4.9	63.4	2014-02-01T12:55:00
8.87	4.9	63.4	2014-02-01T12:54:00
7.54	4.9	63.4	2014-02-01T12:53:00
7.21	4.9	63.4	2014-02-01T12:52:00
6.45	4.9	63.4	2014-02-01T12:51:00
6.59	4.9	63.4	2014-02-01T12:50:00
7.64	4.9	63.4	2014-02-01T12:49:00
9.59	4.9	63.4	2014-02-01T12:48:00
11.24	4.9	63.4	2014-02-01T12:47:00
10.15	4.85	64.7	2014-02-01T12:46:00
7.97	4.8	65.7	2014-02-01T12:45:00
7.89	4.8	65.7	2014-02-01T12:44:00
7.34	4.8	65.7	2014-02-01T12:43:00
6.58	4.8	65.7	2014-02-01T12:42:00
7.14	4.8	65.7	2014-02-01T12:41:00
6.35	4.8	65.7	2014-02-01T12:40:00
6.23	4.8	65.7	2014-02-01T12:39:00
7.93	4.8	65.7	2014-02-01T12:38:00
7.81	4.8	65.7	2014-02-01T12:37:00
10.16	4.86	65.3	2014-02-01T12:36:00
7.64	4.9	65	2014-02-01T12:35:00
7.98	4.9	65	2014-02-01T12:34:00
10.65	4.9	65	2014-02-01T12:33:00
11.12	4.9	65	2014-02-01T12:32:00
10.84	4.9	65	2014-02-01T12:31:00
9.69	4.9	65	2014-02-01T12:30:00
8.22	4.9	65	2014-02-01T12:29:00
9.17	4.9	65	2014-02-01T12:28:00
10.05	4.9	65	2014-02-01T12:27:00
10.32	4.63	66.9	2014-02-01T12:26:00
8.66	4.4	68.5	2014-02-01T12:25:00
6.71	4.4	68.5	2014-02-01T12:24:00
6.26	4.4	68.5	2014-02-01T12:23:00
6.05	4.4	68.5	2014-02-01T12:22:00
5.4	4.4	68.5	2014-02-01T12:21:00
7.76	4.4	68.5	2014-02-01T12:20:00
7.68	4.4	68.5	2014-02-01T12:19:00
8.64	4.4	68.5	2014-02-01T12:18:00
8.85	4.4	68.5	2014-02-01T12:17:00
10.07	4.35	69.3	2014-02-01T12:16:00
7.45	4.3	70	2014-02-01T12:15:00
6.47	4.3	70	2014-02-01T12:14:00
6.63	4.3	70	2014-02-01T12:13:00
7.47	4.3	70	2014-02-01T12:12:00
8.4	4.3	70	2014-02-01T12:11:00
7.9	4.3	70	2014-02-01T12:10:00
7.26	4.3	70	2014-02-01T12:09:00
9.8	4.3	70	2014-02-01T12:08:00
9.75	4.3	70	2014-02-01T12:07:00
7.8	4.52	70.1	2014-02-01T12:06:00
6.14	4.7	70.2	2014-02-01T12:05:00
5.22	4.7	70.2	2014-02-01T12:04:00
6.41	4.7	70.2	2014-02-01T12:03:00
6.99	4.7	70.2	2014-02-01T12:02:00
7	4.7	70.2	2014-02-01T12:01:00
6.46	4.7	70.2	2014-02-01T12:00:00
7.28	4.7	70.2	2014-02-01T11:59:00
6.57	4.7	70.2	2014-02-01T11:58:00
3.89	4.7	70.2	2014-02-01T11:57:00
4.74	4.33	71.4	2014-02-01T11:56:00
4.91	4	72.4	2014-02-01T11:55:00
6.18	4	72.4	2014-02-01T11:54:00
7.53	4	72.4	2014-02-01T11:53:00
7.47	4	72.4	2014-02-01T11:52:00
6.81	4	72.4	2014-02-01T11:51:00
5.4	4	72.4	2014-02-01T11:50:00
5.65	4	72.4	2014-02-01T11:49:00
5.21	4	72.4	2014-02-01T11:48:00
6.01	4	72.4	2014-02-01T11:47:00
8.16	3.89	73.7	2014-02-01T11:46:00
7.83	3.8	74.7	2014-02-01T11:45:00
6.58	3.8	74.7	2014-02-01T11:44:00
6.99	3.8	74.7	2014-02-01T11:43:00
7.49	3.8	74.7	2014-02-01T11:42:00
6.87	3.8	74.7	2014-02-01T11:41:00
7.61	3.8	74.7	2014-02-01T11:40:00
6.77	3.8	74.7	2014-02-01T11:39:00
6.06	3.8	74.7	2014-02-01T11:38:00
5.99	3.8	74.7	2014-02-01T11:37:00
5.64	3.63	75.9	2014-02-01T11:36:00
5.01	3.5	76.8	2014-02-01T11:35:00
3.99	3.5	76.8	2014-02-01T11:34:00
4.1	3.5	76.8	2014-02-01T11:33:00
4.97	3.5	76.8	2014-02-01T11:32:00
4.43	3.5	76.8	2014-02-01T11:31:00
4.51	3.5	76.8	2014-02-01T11:30:00
4.55	3.5	76.8	2014-02-01T11:29:00
4.7	3.5	76.8	2014-02-01T11:28:00
5.46	3.5	76.8	2014-02-01T11:27:00
6.66	3.39	78	2014-02-01T11:26:00
6.81	3.3	79	2014-02-01T11:25:00
5.07	3.3	79	2014-02-01T11:24:00
5.73	3.3	79	2014-02-01T11:23:00
6.33	3.3	79	2014-02-01T11:22:00
6.86	3.3	79	2014-02-01T11:21:00
6.13	3.3	79	2014-02-01T11:20:00
5.5	3.3	79	2014-02-01T11:19:00
5	3.3	79	2014-02-01T11:18:00
5.43	3.3	79	2014-02-01T11:17:00
4.15	3.03	79.3	2014-02-01T11:16:00
3.27	2.8	79.5	2014-02-01T11:15:00
4.51	2.8	79.5	2014-02-01T11:14:00
4.86	2.8	79.5	2014-02-01T11:13:00
3.99	2.8	79.5	2014-02-01T11:12:00
4.39	2.8	79.5	2014-02-01T11:11:00
4.42	2.8	79.5	2014-02-01T11:10:00
3.71	2.8	79.5	2014-02-01T11:09:00
4.48	2.8	79.5	2014-02-01T11:08:00
5.15	2.8	79.5	2014-02-01T11:07:00
4.74	2.85	78.5	2014-02-01T11:06:00
4.38	2.9	77.6	2014-02-01T11:05:00
4.45	2.9	77.6	2014-02-01T11:04:00
4.16	2.9	77.6	2014-02-01T11:03:00
4.07	2.9	77.6	2014-02-01T11:02:00
4.86	2.9	77.6	2014-02-01T11:01:00
4.86	2.9	77.6	2014-02-01T11:00:00
4.24	2.9	77.6	2014-02-01T10:59:00
4.71	2.9	77.6	2014-02-01T10:58:00
3.94	2.9	77.6	2014-02-01T10:57:00
3.29	2.63	78.1	2014-02-01T10:56:00
3.79	2.4	78.5	2014-02-01T10:55:00
4.05	2.4	78.5	2014-02-01T10:54:00
4.65	2.4	78.5	2014-02-01T10:53:00
4.78	2.4	78.5	2014-02-01T10:52:00
5.15	2.4	78.5	2014-02-01T10:51:00
5.17	2.4	78.5	2014-02-01T10:50:00
4.64	2.4	78.5	2014-02-01T10:49:00
4.73	2.4	78.5	2014-02-01T10:48:00
5	2.4	78.5	2014-02-01T10:47:00
4.18	2.46	78.4	2014-02-01T10:46:00
4.81	2.5	78.4	2014-02-01T10:45:00
4.76	2.5	78.4	2014-02-01T10:44:00
5	2.5	78.4	2014-02-01T10:43:00
4.48	2.5	78.4	2014-02-01T10:42:00
3.9	2.5	78.4	2014-02-01T10:41:00
3.01	2.5	78.4	2014-02-01T10:40:00
3.03	2.5	78.4	2014-02-01T10:39:00
3.18	2.5	78.4	2014-02-01T10:38:00
3.04	2.5	78.4	2014-02-01T10:37:00
2.68	2.28	78.7	2014-02-01T10:36:00
2.72	2.1	79	2014-02-01T10:35:00
3.05	2.1	79	2014-02-01T10:34:00
2.47	2.1	79	2014-02-01T10:33:00
3.01	2.1	79	2014-02-01T10:32:00
2.86	2.1	79	2014-02-01T10:31:00
3.15	2.1	79	2014-02-01T10:30:00
3.38	2.1	79	2014-02-01T10:29:00
3.05	2.1	79	2014-02-01T10:28:00
2.87	2.1	79	2014-02-01T10:27:00
2.72	1.88	79.8	2014-02-01T10:26:00
2.76	1.7	80.5	2014-02-01T10:25:00
2.67	1.7	80.5	2014-02-01T10:24:00
3.14	1.7	80.5	2014-02-01T10:23:00
3.64	1.7	80.5	2014-02-01T10:22:00
3.8	1.7	80.5	2014-02-01T10:21:00
3.8	1.7	80.5	2014-02-01T10:20:00
3.22	1.7	80.5	2014-02-01T10:19:00
2.55	1.7	80.5	2014-02-01T10:18:00
2.17	1.7	80.5	2014-02-01T10:17:00
2.59	1.53	81.4	2014-02-01T10:16:00
2.74	1.4	82.2	2014-02-01T10:15:00
2.87	1.4	82.2	2014-02-01T10:14:00
3.15	1.4	82.2	2014-02-01T10:13:00
2.75	1.4	82.2	2014-02-01T10:12:00
2.81	1.4	82.2	2014-02-01T10:11:00
3.54	1.4	82.2	2014-02-01T10:10:00
2.53	1.4	82.2	2014-02-01T10:09:00
2.37	1.4	82.2	2014-02-01T10:08:00
2.42	1.4	82.2	2014-02-01T10:07:00
2.06	1.34	81.9	2014-02-01T10:06:00
2.25	1.3	81.6	2014-02-01T10:05:00
2.67	1.3	81.6	2014-02-01T10:04:00
2.95	1.3	81.6	2014-02-01T10:03:00
2.36	1.3	81.6	2014-02-01T10:02:00
2.05	1.3	81.6	2014-02-01T10:01:00
2.06	1.3	81.6	2014-02-01T10:00:00
2.13	1.3	81.6	2014-02-01T09:59:00
2.4	1.3	81.6	2014-02-01T09:58:00
2.85	1.3	81.6	2014-02-01T09:57:00
2.6	1.08	82.6	2014-02-01T09:56:00
2.22	0.9	83.4	2014-02-01T09:55:00
1.98	0.9	83.4	2014-02-01T09:54:00
2.2	0.9	83.4	2014-02-01T09:53:00
2.02	0.9	83.4	2014-02-01T09:52:00
1.94	0.9	83.4	2014-02-01T09:51:00
2.09	0.9	83.4	2014-02-01T09:50:00
2.13	0.9	83.4	2014-02-01T09:49:00
2.1	0.9	83.4	2014-02-01T09:48:00
1.95	0.9	83.4	2014-02-01T09:47:00
1.62	0.845	83.7	2014-02-01T09:46:00
1.59	0.8	84	2014-02-01T09:45:00
1.49	0.8	84	2014-02-01T09:44:00
1.69	0.8	84	2014-02-01T09:43:00
1.95	0.8	84	2014-02-01T09:42:00
1.74	0.8	84	2014-02-01T09:41:00
1.65	0.8	84	2014-02-01T09:40:00
1.49	0.8	84	2014-02-01T09:39:00
1.37	0.8	84	2014-02-01T09:38:00
1.44	0.8	84	2014-02-01T09:37:00
1.51	0.69	83.9	2014-02-01T09:36:00
1.48	0.6	83.9	2014-02-01T09:35:00
1.44	0.6	83.9	2014-02-01T09:34:00
1.56	0.6	83.9	2014-02-01T09:33:00
1.44	0.6	83.9	2014-02-01T09:32:00
1.64	0.6	83.9	2014-02-01T09:31:00
1.59	0.6	83.9	2014-02-01T09:30:00
1.49	0.6	83.9	2014-02-01T09:29:00
1.63	0.6	83.9	2014-02-01T09:28:00
1.67	0.6	83.9	2014-02-01T09:27:00
1.48	0.44	84.5	2014-02-01T09:26:00
1.47	0.3	85.1	2014-02-01T09:25:00
1.18	0.3	85.1	2014-02-01T09:24:00
1.15	0.3	85.1	2014-02-01T09:23:00
1.33	0.3	85.1	2014-02-01T09:22:00
1.24	0.3	85.1	2014-02-01T09:21:00
1.29	0.3	85.1	2014-02-01T09:20:00
1.1	0.3	85.1	2014-02-01T09:19:00
1.1	0.3	85.1	2014-02-01T09:18:00
1.02	0.3	85.1	2014-02-01T09:17:00
1.15	0.19	85.7	2014-02-01T09:16:00
1.38	0.01	86.2	2014-02-01T09:15:00
1.34	0.01	86.2	2014-02-01T09:14:00
1.16	0.01	86.2	2014-02-01T09:13:00
1.3	0.01	86.2	2014-02-01T09:12:00
1.12	0.01	86.2	2014-02-01T09:11:00
1.14	0.01	86.2	2014-02-01T09:10:00
1.19	0.01	86.2	2014-02-01T09:09:00
1.31	0.01	86.2	2014-02-01T09:08:00
1.34	0.01	86.2	2014-02-01T09:07:00
1.2	-0.12	86.8	2014-02-01T09:06:00
1.22	-0.3	87.3	2014-02-01T09:05:00
1.11	-0.3	87.3	2014-02-01T09:04:00
1.25	-0.3	87.3	2014-02-01T09:03:00
1.33	-0.3	87.3	2014-02-01T09:02:00
1.58	-0.3	87.3	2014-02-01T09:01:00
1.45	-0.3	87.3	2014-02-01T09:00:00
1.24	-0.3	87.3	2014-02-01T08:59:00
1.31	-0.3	87.3	2014-02-01T08:58:00
1.43	-0.3	87.3	2014-02-01T08:57:00
1.33	-0.407	88	2014-02-01T08:56:00
1.23	-0.5	88.7	2014-02-01T08:55:00
1.32	-0.5	88.7	2014-02-01T08:54:00
1.38	-0.5	88.7	2014-02-01T08:53:00
1.21	-0.5	88.7	2014-02-01T08:52:00
1.08	-0.5	88.7	2014-02-01T08:51:00
0.93	-0.5	88.7	2014-02-01T08:50:00
0.9	-0.5	88.7	2014-02-01T08:49:00
1.14	-0.5	88.7	2014-02-01T08:48:00
1.16	-0.5	88.7	2014-02-01T08:47:00
1.14	-0.335	88.5	2014-02-01T08:46:00
1.1	-0.2	88.3	2014-02-01T08:45:00
1.12	-0.2	88.3	2014-02-01T08:44:00
1.07	-0.2	88.3	2014-02-01T08:43:00
1.02	-0.2	88.3	2014-02-01T08:42:00
0.91	-0.2	88.3	2014-02-01T08:41:00
1.1	-0.2	88.3	2014-02-01T08:40:00
1.02	-0.2	88.3	2014-02-01T08:39:00
0.95	-0.2	88.3	2014-02-01T08:38:00
1.05	-0.2	88.3	2014-02-01T08:37:00
0.96	-0.475	89.8	2014-02-01T08:36:00
0.83	-0.7	91	2014-02-01T08:35:00
0.88	-0.7	91	2014-02-01T08:34:00
0.86	-0.7	91	2014-02-01T08:33:00
0.68	-0.7	91	2014-02-01T08:32:00
0.79	-0.7	91	2014-02-01T08:31:00
0.9	-0.7	91	2014-02-01T08:30:00
1.06	-0.7	91	2014-02-01T08:29:00
0.9	-0.7	91	2014-02-01T08:28:00
0.91	-0.7	91	2014-02-01T08:27:00
0.89	-0.59	90.1	2014-02-01T08:26:00
0.83	-0.5	89.4	2014-02-01T08:25:00
0.8	-0.5	89.4	2014-02-01T08:24:00
0.81	-0.5	89.4	2014-02-01T08:23:00
0.86	-0.5	89.4	2014-02-01T08:22:00
0.83	-0.5	89.4	2014-02-01T08:21:00
0.85	-0.5	89.4	2014-02-01T08:20:00
0.69	-0.5	89.4	2014-02-01T08:19:00
0.68	-0.5	89.4	2014-02-01T08:18:00
0.9	-0.5	89.4	2014-02-01T08:17:00
0.81	-0.39	88.6	2014-02-01T08:16:00
0.86	-0.3	87.9	2014-02-01T08:15:00
0.78	-0.3	87.9	2014-02-01T08:14:00
0.6	-0.3	87.9	2014-02-01T08:13:00
0.65	-0.3	87.9	2014-02-01T08:12:00
0.76	-0.3	87.9	2014-02-01T08:11:00
0.67	-0.3	87.9	2014-02-01T08:10:00
0.62	-0.3	87.9	2014-02-01T08:09:00
0.53	-0.3	87.9	2014-02-01T08:08:00
0.56	-0.3	87.9	2014-02-01T08:07:00
0.73	-0.41	87.6	2014-02-01T08:06:00
0.5	-0.5	87.3	2014-02-01T08:05:00
0.56	-0.5	87.3	2014-02-01T08:04:00
0.65	-0.5	87.3	2014-02-01T08:03:00
0.78	-0.5	87.3	2014-02-01T08:02:00
0.61	-0.5	87.3	2014-02-01T08:01:00
0.82	-0.5	87.3	2014-02-01T08:00:00
0.97	-0.5	87.3	2014-02-01T07:59:00
0.45	-0.5	87.3	2014-02-01T07:58:00
0.52	-0.5	87.3	2014-02-01T07:57:00
0.58	-0.335	86.3	2014-02-01T07:56:00
0.49	-0.2	85.4	2014-02-01T07:55:00
0.45	-0.2	85.4	2014-02-01T07:54:00
0.39	-0.2	85.4	2014-02-01T07:53:00
0.53	-0.2	85.4	2014-02-01T07:52:00
0.56	-0.2	85.4	2014-02-01T07:51:00
0.58	-0.2	85.4	2014-02-01T07:50:00
0.52	-0.2	85.4	2014-02-01T07:49:00
0.49	-0.2	85.4	2014-02-01T07:48:00
0.47	-0.2	85.4	2014-02-01T07:47:00
0.51	-0.31	85.7	2014-02-01T07:46:00
0.42	-0.4	85.9	2014-02-01T07:45:00
0.42	-0.4	85.9	2014-02-01T07:44:00
0.44	-0.4	85.9	2014-02-01T07:43:00
0.53	-0.4	85.9	2014-02-01T07:42:00
0.67	-0.4	85.9	2014-02-01T07:41:00
0.78	-0.4	85.9	2014-02-01T07:40:00
0.6	-0.4	85.9	2014-02-01T07:39:00
0.5	-0.4	85.9	2014-02-01T07:38:00
0.48	-0.4	85.9	2014-02-01T07:37:00
0.85	-0.455	86.3	2014-02-01T07:36:00
0.62	-0.5	86.6	2014-02-01T07:35:00
0.5	-0.5	86.6	2014-02-01T07:34:00
0.49	-0.5	86.6	2014-02-01T07:33:00
0.42	-0.5	86.6	2014-02-01T07:32:00
0.41	-0.5	86.6	2014-02-01T07:31:00
0.45	-0.5	86.6	2014-02-01T07:30:00
0.56	-0.5	86.6	2014-02-01T07:29:00
0.6	-0.5	86.6	2014-02-01T07:28:00
0.42	-0.5	86.6	2014-02-01T07:27:00
0.42	-0.555	86.9	2014-02-01T07:26:00
0.52	-0.6	87.1	2014-02-01T07:25:00
0.47	-0.6	87.1	2014-02-01T07:24:00
0.42	-0.6	87.1	2014-02-01T07:23:00
0.46	-0.6	87.1	2014-02-01T07:22:00
0.56	-0.6	87.1	2014-02-01T07:21:00
0.52	-0.6	87.1	2014-02-01T07:20:00
0.5	-0.6	87.1	2014-02-01T07:19:00
0.5	-0.6	87.1	2014-02-01T07:18:00
0.51	-0.6	87.1	2014-02-01T07:17:00
0.56	-0.6	86.9	2014-02-01T07:16:00
0.56	-0.6	86.8	2014-02-01T07:15:00
0.41	-0.6	86.8	2014-02-01T07:14:00
0.47	-0.6	86.8	2014-02-01T07:13:00
0.53	-0.6	86.8	2014-02-01T07:12:00
0.4	-0.6	86.8	2014-02-01T07:11:00
0.49	-0.6	86.8	2014-02-01T07:10:00
0.52	-0.6	86.8	2014-02-01T07:09:00
0.53	-0.6	86.8	2014-02-01T07:08:00
0.5	-0.6	86.8	2014-02-01T07:07:00
0.6	-0.6	86.9	2014-02-01T07:06:00
0.38	-0.6	86.9	2014-02-01T07:05:00
0.47	-0.6	86.9	2014-02-01T07:04:00
0.54	-0.6	86.9	2014-02-01T07:03:00
0.52	-0.6	86.9	2014-02-01T07:02:00
0.49	-0.6	86.9	2014-02-01T07:01:00
0.58	-0.6	86.9	2014-02-01T07:00:00
0.42	-0.6	86.9	2014-02-01T06:59:00
0.57	-0.6	86.9	2014-02-01T06:58:00
0.66	-0.6	86.9	2014-02-01T06:57:00
0.6	-0.545	86.6	2014-02-01T06:56:00
0.47	-0.5	86.4	2014-02-01T06:55:00
0.5	-0.5	86.4	2014-02-01T06:54:00
0.45	-0.5	86.4	2014-02-01T06:53:00
0.43	-0.5	86.4	2014-02-01T06:52:00
0.56	-0.5	86.4	2014-02-01T06:51:00
0.51	-0.5	86.4	2014-02-01T06:50:00
0.5	-0.5	86.4	2014-02-01T06:49:00
0.55	-0.5	86.4	2014-02-01T06:48:00
0.57	-0.5	86.4	2014-02-01T06:47:00
0.66	-0.5	86.6	2014-02-01T06:46:00
0.61	-0.5	86.7	2014-02-01T06:45:00
0.56	-0.5	86.7	2014-02-01T06:44:00
0.6	-0.5	86.7	2014-02-01T06:43:00
0.45	-0.5	86.7	2014-02-01T06:42:00
0.45	-0.5	86.7	2014-02-01T06:41:00
0.52	-0.5	86.7	2014-02-01T06:40:00
0.59	-0.5	86.7	2014-02-01T06:39:00
0.53	-0.5	86.7	2014-02-01T06:38:00
0.42	-0.5	86.7	2014-02-01T06:37:00
0.4	-0.445	86.9	2014-02-01T06:36:00
0.37	-0.4	87.1	2014-02-01T06:35:00
0.41	-0.4	87.1	2014-02-01T06:34:00
0.43	-0.4	87.1	2014-02-01T06:33:00
0.46	-0.4	87.1	2014-02-01T06:32:00
0.54	-0.4	87.1	2014-02-01T06:31:00
0.4	-0.4	87.1	2014-02-01T06:30:00
0.56	-0.4	87.1	2014-02-01T06:29:00
0.67	-0.4	87.1	2014-02-01T06:28:00
0.66	-0.4	87.1	2014-02-01T06:27:00
0.56	-0.29	86.2	2014-02-01T06:26:00
0.54	-0.2	85.5	2014-02-01T06:25:00
0.44	-0.2	85.5	2014-02-01T06:24:00
0.57	-0.2	85.5	2014-02-01T06:23:00
0.55	-0.2	85.5	2014-02-01T06:22:00
0.43	-0.2	85.5	2014-02-01T06:21:00
0.41	-0.2	85.5	2014-02-01T06:20:00
0.51	-0.2	85.5	2014-02-01T06:19:00
0.59	-0.2	85.5	2014-02-01T06:18:00
0.47	-0.2	85.5	2014-02-01T06:17:00
0.53	-0.2	86	2014-02-01T06:16:00
0.53	-0.2	86.4	2014-02-01T06:15:00
0.55	-0.2	86.4	2014-02-01T06:14:00
0.55	-0.2	86.4	2014-02-01T06:13:00
0.51	-0.2	86.4	2014-02-01T06:12:00
0.57	-0.2	86.4	2014-02-01T06:11:00
0.57	-0.2	86.4	2014-02-01T06:10:00
0.51	-0.2	86.4	2014-02-01T06:09:00
0.5	-0.2	86.4	2014-02-01T06:08:00
0.49	-0.2	86.4	2014-02-01T06:07:00
0.65	0.24	85.6	2014-02-01T06:06:00
0.75	0.6	84.9	2014-02-01T06:05:00
0.57	0.6	84.9	2014-02-01T06:04:00
0.53	0.6	84.9	2014-02-01T06:03:00
0.5	0.6	84.9	2014-02-01T06:02:00
0.56	0.6	84.9	2014-02-01T06:01:00
0.54	0.6	84.9	2014-02-01T06:00:00
0.41	0.6	84.9	2014-02-01T05:59:00
0.41	0.6	84.9	2014-02-01T05:58:00
0.32	0.6	84.9	2014-02-01T05:57:00
0.4	0.545	85.2	2014-02-01T05:56:00
0.42	0.5	85.5	2014-02-01T05:55:00
0.74	0.5	85.5	2014-02-01T05:54:00
0.73	0.5	85.5	2014-02-01T05:53:00
0.55	0.5	85.5	2014-02-01T05:52:00
0.45	0.5	85.5	2014-02-01T05:51:00
0.46	0.5	85.5	2014-02-01T05:50:00
0.5	0.5	85.5	2014-02-01T05:49:00
0.53	0.5	85.5	2014-02-01T05:48:00
0.43	0.5	85.5	2014-02-01T05:47:00
0.5	0.335	86.1	2014-02-01T05:46:00
0.54	0.2	86.5	2014-02-01T05:45:00
0.44	0.2	86.5	2014-02-01T05:44:00
0.41	0.2	86.5	2014-02-01T05:43:00
0.5	0.2	86.5	2014-02-01T05:42:00
0.5	0.2	86.5	2014-02-01T05:41:00
0.57	0.2	86.5	2014-02-01T05:40:00
0.43	0.2	86.5	2014-02-01T05:39:00
0.53	0.2	86.5	2014-02-01T05:38:00
0.51	0.2	86.5	2014-02-01T05:37:00
0.46	0.09	86.5	2014-02-01T05:36:00
0.4	0	86.5	2014-02-01T05:35:00
0.48	0	86.5	2014-02-01T05:34:00
0.56	0	86.5	2014-02-01T05:33:00
0.55	0	86.5	2014-02-01T05:32:00
0.62	0	86.5	2014-02-01T05:31:00
0.72	0	86.5	2014-02-01T05:30:00
0.46	0	86.5	2014-02-01T05:29:00
0.53	0	86.5	2014-02-01T05:28:00
0.42	0	86.5	2014-02-01T05:27:00
0.49	0.055	85.7	2014-02-01T05:26:00
0.4	0.01	85.1	2014-02-01T05:25:00
0.51	0.01	85.1	2014-02-01T05:24:00
0.58	0.01	85.1	2014-02-01T05:23:00
0.56	0.01	85.1	2014-02-01T05:22:00
0.54	0.01	85.1	2014-02-01T05:21:00
0.42	0.01	85.1	2014-02-01T05:20:00
0.4	0.01	85.1	2014-02-01T05:19:00
0.51	0.01	85.1	2014-02-01T05:18:00
0.52	0.01	85.1	2014-02-01T05:17:00
0.5	-0.0133	85.1	2014-02-01T05:16:00
0.51	-0.01	85.1	2014-02-01T05:15:00
0.5	-0.01	85.1	2014-02-01T05:14:00
0.45	-0.01	85.1	2014-02-01T05:13:00
0.44	-0.01	85.1	2014-02-01T05:12:00
0.49	-0.01	85.1	2014-02-01T05:11:00
0.44	-0.01	85.1	2014-02-01T05:10:00
0.43	-0.01	85.1	2014-02-01T05:09:00
0.45	-0.01	85.1	2014-02-01T05:08:00
0.42	-0.01	85.1	2014-02-01T05:07:00
0.61	-0.01	85.1	2014-02-01T05:06:00
0.43	-0.01	85.1	2014-02-01T05:05:00
0.5	-0.01	85.1	2014-02-01T05:04:00
0.55	-0.01	85.1	2014-02-01T05:03:00
0.45	-0.01	85.1	2014-02-01T05:02:00
0.41	-0.01	85.1	2014-02-01T05:01:00
0.37	-0.01	85.1	2014-02-01T05:00:00
0.45	-0.01	85.1	2014-02-01T04:59:00
0.57	-0.01	85.1	2014-02-01T04:58:00
0.49	-0.01	85.1	2014-02-01T04:57:00
0.37	-0.045	85	2014-02-01T04:56:00
0.44	0	85	2014-02-01T04:55:00
0.42	0	85	2014-02-01T04:54:00
0.46	0	85	2014-02-01T04:53:00
0.49	0	85	2014-02-01T04:52:00
0.4	0	85	2014-02-01T04:51:00
0.4	0	85	2014-02-01T04:50:00
0.43	0	85	2014-02-01T04:49:00
0.48	0	85	2014-02-01T04:48:00
0.48	0	85	2014-02-01T04:47:00
0.52	0.11	85.3	2014-02-01T04:46:00
0.46	0.2	85.5	2014-02-01T04:45:00
0.47	0.2	85.5	2014-02-01T04:44:00
0.54	0.2	85.5	2014-02-01T04:43:00
0.53	0.2	85.5	2014-02-01T04:42:00
0.46	0.2	85.5	2014-02-01T04:41:00
0.5	0.2	85.5	2014-02-01T04:40:00
0.35	0.2	85.5	2014-02-01T04:39:00
0.42	0.2	85.5	2014-02-01T04:38:00
0.4	0.2	85.5	2014-02-01T04:37:00
0.45	0.31	85.8	2014-02-01T04:36:00
0.44	0.4	86.1	2014-02-01T04:35:00
0.51	0.4	86.1	2014-02-01T04:34:00
0.58	0.4	86.1	2014-02-01T04:33:00
0.62	0.4	86.1	2014-02-01T04:32:00
0.5	0.4	86.1	2014-02-01T04:31:00
0.59	0.4	86.1	2014-02-01T04:30:00
0.6	0.4	86.1	2014-02-01T04:29:00
0.65	0.4	86.1	2014-02-01T04:28:00
